experiment_group,cost_bps_one_way,period,scenario,universe_filter,leadership_only,group_normalization,group_normalization_label,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,rolling_36m_alpha_positive_ratio,strategy,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity,avg_sector_weights_json,spy_sanity_full_cagr,spy_sanity_full_ir_vs_qqq,spy_sanity_full_maxdd,spy_sanity_oos_cagr,spy_sanity_oos_cagr_minus_qqq,spy_sanity_oos_maxdd,spy_sanity_pass
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.024269527565687454,-0.02455171278002377,-0.15912984560159582,0.22087267064204394,-0.0007509643882581444,-0.0010714575919058816,-0.15428729090514215,2.7823753462603875,12.141274238227146,12.0,0.3784507077192514,1.2653462432843012,0.8294370303920522,0.35427151186309463,-0.024269527565687454,0.47499868834075887,0.3784507077192514,0.1299985224232407,0.27168395665135825,1.2653462432843012,0.8294370303920522,0.35427151186309463,0.9226686884003032,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.528740121351604,0.47499868834075887,-0.3404579462299032,0.33870570636478015,1.3218439582651151,1.8526330083474223,1.3951758024763607,4.18162447257384,12.329113924050633,12.0,1.2030852224046247,0.733801547896373,1.410285514294323,0.7876633239427995,-0.024269527565687454,0.47499868834075887,1.2030852224046247,0.12409852883189167,0.24356226476763881,0.733801547896373,1.410285514294323,0.7876633239427995,0.9226686884003032,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.4430992657043165,0.3382263033129467,-0.34045794622990344,0.3151815247357876,1.0859074212568376,1.5161360085041025,0.993445173062726,3.844943548387097,12.253548387096775,12.0,0.8348493203796685,0.8685924962539002,1.3049852128404669,0.5123845328559922,-0.024269527565687454,0.47499868834075887,0.8348493203796685,0.23817773828313385,0.2505069895043087,0.8685924962539002,1.3049852128404669,0.5123845328559922,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold15,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.9277247243793605,0.26454465897493495,-0.4038526440546917,0.31634105510428345,0.9029378286448915,1.1110396626626828,0.6550524377379315,3.417650232403718,10.428784860557768,10.322082931533268,0.8312438584347711,0.36794309259984914,0.9317987366682485,0.41887102539696724,-0.029691910068548433,0.46219444505680274,0.8312438584347711,0.1245297081342718,0.2495560521238971,0.36794309259984914,0.9317987366682485,0.41887102539696724,0.9219105382865808,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold15,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.029691910068548433,-0.03003616581438817,-0.15912984560159582,0.22141220469476613,-0.02547612486043753,-0.036403255488048014,-0.188752560532158,2.731786703601108,12.141274238227146,12.0,0.38001002101857284,1.2458906352280832,0.8294370303920522,0.3628484703948992,-0.029691910068548433,0.46219444505680274,0.38001002101857284,0.1250599753974895,0.27153219302033055,1.2458906352280832,0.8294370303920522,0.3628484703948992,0.9219105382865808,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold15,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.4303222288538917,0.46219444505680274,-0.3418414842237779,0.33973182560475235,1.2931371879674878,1.810653325975099,1.352072426511695,3.955590717299578,12.329113924050633,12.0,1.2078567566200828,0.6974492281905437,1.3884945337253418,0.8085120018835513,-0.029691910068548433,0.46219444505680274,1.2078567566200828,0.1144188011943022,0.24421868438356484,0.6974492281905437,1.3884945337253418,0.8085120018835513,0.9219105382865808,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold15,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.3284694097286103,0.327591325052208,-0.34184148422377825,0.3161106739493824,1.0583305680109527,1.4769055401106932,0.958313546397307,3.660354838709677,12.253548387096775,12.0,0.8381486397264334,0.8363162973203558,1.287144654604472,0.5254385455785875,-0.029691910068548433,0.46219444505680274,0.8381486397264334,0.23005804626549003,0.25095783063969046,0.8363162973203558,1.287144654604472,0.5254385455785875,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold05,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.700172220381859,0.2594335703375734,-0.4008238521812101,0.3072730109935853,0.9071364298518593,1.1116009149801764,0.6472508283271651,3.72687583001328,10.428784860557768,10.322082931533268,0.8001190025714983,0.34620050135824154,0.9020251470401681,0.39673293585978864,-0.03804674739191927,0.4666009625051293,0.8001190025714983,0.12366437398316657,0.24530485091081325,0.34620050135824154,0.9020251470401681,0.39673293585978864,0.9052312357846853,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold05,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.03804674739191927,-0.03848593478080142,-0.15571183078177375,0.20056965233702875,-0.09342753439997269,-0.13017541503459498,-0.24716127597740792,3.187084487534626,12.141274238227146,12.0,0.35662779884474444,1.2313551138247727,0.7505765573071093,0.35088392835467275,-0.03804674739191927,0.4666009625051293,0.35662779884474444,0.10391988747544335,0.2641004286050108,1.2313551138247727,0.7505765573071093,0.35088392835467275,0.9052312357846853,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold05,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.4639750493806454,0.4666009625051293,-0.3526841856315901,0.33433079905164453,1.317485046677045,1.8793101727034107,1.3229993901471255,4.3562869198312235,12.329113924050633,12.0,1.1724534000646962,0.7072466190480168,1.3796719094742462,0.750867782548202,-0.03804674739191927,0.4666009625051293,1.1724534000646962,0.12509791109586743,0.24247002259606967,0.7072466190480168,1.3796719094742462,0.750867782548202,0.9052312357846853,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold05,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.3321820657049552,0.3279401262898618,-0.3526841856315903,0.30835182251211724,1.077825067800195,1.5188565839524897,0.929840746056088,4.072733870967742,12.253548387096775,12.0,0.8083675901395404,0.8382055238866369,1.2656250761565835,0.496808825346706,-0.03804674739191927,0.4666009625051293,0.8083675901395404,0.23157056868712902,0.24776722733991893,0.8382055238866369,1.2656250761565835,0.496808825346706,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.473633532928053,0.25419142507015713,-0.4347335327847208,0.3092938592682996,0.8897755774541941,1.0814161039776153,0.5847062761455584,3.6177373837981404,10.428784860557768,10.322082931533268,0.803226898518195,0.3293536097179002,0.9088806866137141,0.42959609440967245,-0.035225135426455334,0.4531070731631681,0.803226898518195,0.11952560066262191,0.24711507638121477,0.3293536097179002,0.9088806866137141,0.42959609440967245,0.8968915845337376,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.035225135426455334,-0.03563235856554625,-0.15571183078177375,0.20094586533001763,-0.07825684132266088,-0.11013977822456139,-0.22883526824293854,3.136495844875346,12.141274238227146,12.0,0.36069984962188767,1.2489344595761187,0.7503803167834594,0.3477509388445502,-0.035225135426455334,0.4531070731631681,0.36069984962188767,0.10833376859133341,0.26279581783116224,1.2489344595761187,0.7503803167834594,0.3477509388445502,0.8968915845337376,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.3616368011070077,0.4531070731631681,-0.3526841856315899,0.33487728926787125,1.2881663587407222,1.8272654571330431,1.2847388446174304,4.232995780590718,12.329113924050633,12.0,1.1768849142812818,0.6696295749284036,1.3829507171154374,0.8477660733391914,-0.035225135426455334,0.4531070731631681,1.1768849142812818,0.11480770925380432,0.24250412426296497,0.6696295749284036,1.3829507171154374,0.8477660733391914,0.8968915845337376,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.243222689533448,0.3194994189327429,-0.3526841856315902,0.3088497642010373,1.0558626350926963,1.4826110730688542,0.9059079821245183,3.966693548387097,12.253548387096775,12.0,0.8125207574367075,0.8139662244827428,1.2682739026073857,0.530169944588429,-0.035225135426455334,0.4531070731631681,0.8125207574367075,0.2248063974120573,0.2474715220450718,0.8139662244827428,1.2682739026073857,0.530169944588429,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold15,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.704883553977742,0.2595409283040535,-0.4311032517727461,0.31000179203420514,0.902228480676554,1.0964835059416302,0.6020389019029464,3.474240537848605,10.428784860557768,10.322082931533268,0.8073728275674263,0.3476231223813149,0.9083573028207723,0.40622363253458865,-0.04125143285248689,0.455625529806966,0.8073728275674263,0.12321238566870912,0.24704503381166978,0.3476231223813149,0.9083573028207723,0.40622363253458865,0.9021986353297953,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold15,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.04125143285248689,-0.041726804557698394,-0.15571183078177375,0.20057015524800584,-0.11012302020471695,-0.15456107947867181,-0.2679745292840174,3.0859072022160663,12.141274238227146,12.0,0.369759606672506,1.243005034409173,0.7259448272625258,0.3477509388445502,-0.04125143285248689,0.455625529806966,0.369759606672506,0.10508778015128509,0.2589311718383722,1.243005034409173,0.7259448272625258,0.3477509388445502,0.9021986353297953,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold15,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.3805759397729362,0.455625529806966,-0.34396467280179643,0.33623375953938733,1.2895143835704868,1.825890141134614,1.3246288524214584,4.012099156118143,12.329113924050633,12.0,1.1833413145372407,0.6763983897889109,1.3548941057956956,0.7427973259364645,-0.04125143285248689,0.455625529806966,1.1833413145372407,0.11527161475331234,0.24333077511734139,0.6763983897889109,1.3548941057956956,0.7427973259364645,0.9021986353297953,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector25_hold15,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.2411223383906558,0.3192980045942895,-0.34396467280179654,0.30992607548223244,1.0527910119842596,1.4758448557920887,0.9282872045940579,3.7860322580645165,12.253548387096775,12.0,0.8201692570111484,0.8158425919392408,1.2408737537345351,0.49187451468161475,-0.04125143285248689,0.455625529806966,0.8201692570111484,0.22403732382909955,0.2471284574110892,0.8158425919392408,1.2408737537345351,0.49187451468161475,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector30_hold05,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.795657534737373,0.26159657485845456,-0.4008238521812101,0.307807171355207,0.9116931841068615,1.117701288936164,0.6526472250463485,3.7147493359893757,10.428784860557768,10.322082931533268,0.8008209548252109,0.3531652515919344,0.9047603781037363,0.3917402472377844,-0.027847247697762145,0.4682308155174344,0.8008209548252109,0.12541548385463497,0.24581076405682767,0.3531652515919344,0.9047603781037363,0.3917402472377844,0.9143290371493555,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector30_hold05,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.027847247697762145,-0.028170427811615273,-0.15571183078177375,0.2071327971276463,-0.03282967878184265,-0.04579016811551568,-0.18091385651418757,3.0859072022160663,12.141274238227146,12.0,0.36007338605126044,1.2589374593568736,0.7685097931297717,0.3379914557340899,-0.027847247697762145,0.4682308155174344,0.36007338605126044,0.11704358812494849,0.26779728867289804,1.2589374593568736,0.7685097931297717,0.3379914557340899,0.9143290371493555,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector30_hold05,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.476479968030969,0.4682308155174344,-0.3526841856315901,0.3343593647172924,1.3207389512313574,1.8841126317411458,1.327620671958745,4.3562869198312235,12.329113924050633,12.0,1.1724576589198292,0.7117752882031653,1.3827746971458235,0.750867782548202,-0.027847247697762145,0.4682308155174344,1.1724576589198292,0.12622237380456777,0.24250871709003094,0.7117752882031653,1.3827746971458235,0.750867782548202,0.9143290371493555,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector30_hold05,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.379669569244915,0.3323755543146736,-0.3526841856315902,0.3093840412448344,1.0860966201996032,1.5321914581127427,0.9424169493720062,4.04916935483871,12.253548387096775,12.0,0.8098121852617767,0.8497102959798857,1.2714164318528434,0.4886198744293289,-0.027847247697762145,0.4682308155174344,0.8098121852617767,0.2350621093197773,0.2487335944128329,0.8497102959798857,1.2714164318528434,0.4886198744293289,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector30_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.508177402141953,0.25500109116145797,-0.4347335327847208,0.3099115895913138,0.8907134139775861,1.0833373568060356,0.5865687183779633,3.611674136786188,10.428784860557768,10.322082931533268,0.8055334036866859,0.3324293280106064,0.9112311332217675,0.4288677384160095,-0.03432732499943103,0.45507541404392726,0.8055334036866859,0.11991885570972328,0.24735642512821943,0.3324293280106064,0.9112311332217675,0.4288677384160095,0.8968915845337376,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector30_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.03432732499943103,-0.034724356795272304,-0.15571183078177375,0.20826371530523133,-0.06376523144814726,-0.0897953893740531,-0.22300397227965052,3.0353185595567864,12.141274238227146,12.0,0.3710452624560938,1.25043887672137,0.76076103943867,0.3458701266374859,-0.03432732499943103,0.45507541404392726,0.3710452624560938,0.11433737603345918,0.26443528233678965,1.25043887672137,0.76076103943867,0.3458701266374859,0.8968915845337376,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector30_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.376432709664089,0.45507541404392726,-0.3526841856315899,0.3349536615033804,1.2920082249302525,1.8331331184072976,1.2903198742211088,4.248407172995781,12.329113924050633,12.0,1.1770885086520277,0.6751402219943277,1.3867307402455555,0.8477660733391914,-0.03432732499943103,0.45507541404392726,1.1770885086520277,0.11613817175178255,0.24257651315238055,0.6751402219943277,1.3867307402455555,0.8477660733391914,0.8968915845337376,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector30_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.260528806700741,0.32115521482091647,-0.3526841856315899,0.31005113072389145,1.0570443056133954,1.4863378912578842,0.9106028223119473,3.9549112903225807,12.253548387096775,12.0,0.8172150876017354,0.819031768670381,1.2732505470063225,0.5289753033972687,-0.03432732499943103,0.45507541404392726,0.8172150876017354,0.22585601408353911,0.24793704534722205,0.819031768670381,1.2732505470063225,0.5289753033972687,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector30_hold15,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.791313862154216,0.2614987603328891,-0.4311032517727461,0.31054480207194873,0.906212114232307,1.102612192774441,0.6065803476489128,3.462114043824701,10.428784860557768,10.322082931533268,0.8072343297723619,0.35359338947714913,0.9123494433400529,0.40411849019339074,-0.0318410511626811,0.45699049205581965,0.8072343297723619,0.12496624427915996,0.2477579741165258,0.35359338947714913,0.9123494433400529,0.40411849019339074,0.9097801364670205,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap10_sector30_hold15,leadership_liquid,True,universe,universe_cross_sectional,12,0.1,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.0318410511626811,-0.03220980859952516,-0.15571183078177375,0.20720532064681269,-0.05272471902276289,-0.07477553163129491,-0.20685524303330813,2.883552631578947,12.141274238227146,12.0,0.3692043685922471,1.2598919849002292,0.76076103943867,0.3423148918464043,-0.0318410511626811,0.45699049205581965,0.3692043685922471,0.11605936043515402,0.26432051564694203,1.2598919849002292,0.76076103943867,0.3423148918464043,0.9097801364670205,,,,,,,,,,,,,,,,,
